日期,地區,AMB_TEMP,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2
2018-01-01,觀音,18.14,1.43,12.38,13.8,28.03,38.97,16.86,81.92,3.49
2018-01-08,觀音,12.93,1.09,13.58,14.66,28.82,39.91,17.14,65.4,4.13
2018-01-15,觀音,18.06,2.61,12.9,15.52,33.06,55.11,26.44,88.48,4.84
2018-01-22,觀音,16.47,1.34,10.11,11.43,33.19,44.67,16.37,80.22,4.0
2018-01-29,觀音,11.4,0.63,9.11,9.7,33.94,46.76,23.2,85.58,2.84
2018-02-05,觀音,12.27,1.62,12.29,13.92,35.23,57.81,25.53,77.66,4.53
2018-02-12,觀音,16.29,1.41,14.43,15.83,36.94,92.61,35.72,74.28,4.87
2018-02-19,觀音,15.3,1.02,9.09,10.09,39.53,59.47,27.71,89.85,3.43
2018-02-26,觀音,19.12,2.48,15.42,17.88,30.48,72.61,36.77,87.78,4.28
2018-03-05,觀音,16.58,1.0,10.6,11.6,36.31,51.42,20.6,74.22,4.87
2018-03-12,觀音,19.54,2.7,16.91,19.61,30.82,64.02,31.21,84.13,4.44
2018-03-19,觀音,18.68,1.07,12.75,13.82,41.21,56.99,23.23,66.9,3.46
2018-03-26,觀音,22.57,1.23,12.11,13.34,37.34,67.06,23.12,71.24,4.62
2018-04-02,觀音,21.36,1.69,13.69,15.34,35.65,91.85,36.81,73.87,3.96
2018-04-09,觀音,23.64,1.74,14.62,16.33,32.97,66.84,29.48,79.82,3.97
2018-04-16,觀音,22.15,0.88,15.9,16.71,44.6,78.49,33.38,74.85,5.0
2018-04-23,觀音,23.8,0.7,15.56,16.17,42.01,61.4,31.74,77.28,4.52
2018-04-30,觀音,25.57,0.47,10.69,11.07,34.15,53.36,25.32,76.92,3.44
2018-05-07,觀音,25.02,0.59,9.18,9.7,38.17,50.46,12.78,77.09,3.48
2018-05-14,觀音,27.81,1.42,6.94,8.29,17.83,37.14,8.36,82.63,2.98
2018-05-21,觀音,27.45,0.66,10.99,11.53,32.62,48.14,15.91,80.04,3.39
2018-05-28,觀音,27.27,0.42,7.36,7.68,40.38,40.73,16.11,81.95,3.97
2018-06-04,觀音,27.6,1.62,10.04,11.58,24.93,42.21,17.34,85.88,5.07
2018-06-11,觀音,26.21,0.43,10.02,10.37,45.24,45.8,22.75,79.75,3.97
2018-06-18,觀音,27.82,0.96,7.28,8.16,19.42,34.98,15.53,83.71,2.57
2018-06-25,觀音,29.01,0.97,7.02,7.93,20.02,35.2,15.73,78.48,2.76
2018-07-02,觀音,29.17,0.6,5.31,5.82,24.24,35.56,14.64,76.28,2.61
2018-07-09,觀音,28.89,1.6,7.48,9.03,20.56,41.1,18.58,79.32,3.58
2018-07-16,觀音,29.32,2.59,6.7,9.26,12.76,32.63,13.14,76.02,3.63
2018-07-23,觀音,29.43,0.99,8.03,8.96,23.94,42.98,22.52,80.76,3.48
2018-07-30,觀音,29.95,0.77,6.97,7.68,29.06,39.67,21.07,78.18,2.87
2018-08-06,觀音,29.31,1.04,10.21,11.19,25.62,44.56,20.35,78.55,4.41
2018-08-13,觀音,28.66,0.76,7.95,8.61,30.12,33.05,13.09,82.76,2.89
2018-08-20,觀音,28.11,0.65,8.97,9.53,31.23,31.23,14.9,86.64,3.25
2018-08-27,觀音,27.15,2.16,12.3,14.39,19.41,35.74,15.11,86.38,3.11
2018-09-03,觀音,27.73,0.43,6.04,6.37,37.35,43.85,17.51,86.41,3.0
2018-09-10,觀音,28.05,2.18,9.27,11.4,24.66,43.32,12.85,81.71,4.56
2018-09-17,觀音,28.31,0.94,8.97,9.82,30.57,51.91,22.97,82.3,4.17
2018-09-24,觀音,25.34,0.29,5.53,5.7,50.62,55.45,16.73,76.88,2.33
2018-10-01,觀音,24.15,0.32,10.55,10.79,56.16,57.6,23.58,67.46,4.93
2018-10-08,觀音,22.67,0.39,9.34,9.64,43.03,40.27,18.51,85.98,4.17
2018-10-15,觀音,22.51,0.34,8.76,8.98,47.55,40.66,18.85,80.89,4.42
2018-10-22,觀音,22.82,0.87,11.33,11.99,44.1,54.47,23.91,76.81,3.64
2018-10-29,觀音,21.44,0.71,8.67,9.37,49.46,42.87,19.43,78.76,4.27
2018-11-05,觀音,23.42,1.85,10.31,12.14,32.11,45.96,24.1,89.25,5.06
2018-11-12,觀音,21.97,1.33,10.47,11.79,34.72,31.58,18.45,85.17,4.57
2018-11-19,觀音,20.65,1.03,10.44,11.46,34.97,28.62,17.96,81.85,3.88
2018-11-26,觀音,20.95,1.36,15.57,16.91,35.76,49.81,30.03,77.12,6.47
2018-12-03,觀音,20.32,2.04,11.38,13.42,29.9,37.82,20.58,87.05,4.68
2018-12-10,觀音,18.18,0.71,8.18,8.88,30.25,25.69,16.67,87.8,2.93
2018-12-17,觀音,18.71,1.84,16.25,18.07,38.39,59.19,35.6,77.57,5.18
2018-12-24,觀音,16.55,0.62,5.59,6.19,34.94,20.92,13.78,88.44,3.5
