region,year,week,case_c,pop_total,case_per_capita(‰),AMB_TEMP,NO,NO2,NOx,O3,PM10,PM25,RH,SO2
雲嘉南,2017,43,1519,202085,7.52,23.71,1.63,13.73,15.33,46.96,77.23,30.4,67.98,3.08
雲嘉南,2017,44,1607,204813,7.85,23.73,1.94,13.63,15.52,37.59,85.29,25.4,71.72,2.88
雲嘉南,2017,45,1636,205273,7.97,24.76,1.82,13.87,15.72,30.82,78.94,31.93,81.32,2.99
雲嘉南,2017,46,1634,204301,8.0,24.72,2.65,14.62,17.23,26.58,69.81,30.9,82.29,3.05
雲嘉南,2017,47,1688,204439,8.26,21.64,1.93,14.26,16.16,27.11,66.94,21.03,75.79,2.99
雲嘉南,2017,48,1679,203764,8.24,23.15,1.94,13.22,15.14,29.58,76.19,28.1,79.97,2.85
雲嘉南,2017,49,1747,203209,8.6,18.73,2.3,15.79,18.07,27.09,71.02,28.91,76.2,2.86
雲嘉南,2017,50,1976,207000,9.55,19.23,3.41,16.53,19.95,25.41,69.36,28.5,79.2,3.05
雲嘉南,2017,51,2173,206457,10.53,17.45,2.17,14.82,16.99,30.19,73.28,27.69,71.42,2.93
雲嘉南,2017,52,2338,206072,11.35,19.59,2.26,15.48,17.75,32.34,94.09,43.51,75.28,3.07
雲嘉南,2018,1,2132,235866,9.04,19.03,3.21,15.83,19.02,22.56,65.28,30.33,84.15,2.8
雲嘉南,2018,2,2264,238305,9.5,14.31,2.8,14.58,17.29,26.97,46.52,20.27,70.45,2.5
雲嘉南,2018,3,2374,239810,9.9,20.13,2.82,16.57,19.41,26.54,80.8,42.33,81.24,2.99
雲嘉南,2018,4,2500,238594,10.48,18.99,2.26,14.61,16.87,27.96,62.71,23.97,78.39,2.91
雲嘉南,2018,5,2356,236103,9.98,14.1,2.42,13.99,16.48,25.41,44.52,23.39,80.1,2.05
雲嘉南,2018,6,2452,239231,10.25,13.89,3.28,16.93,20.15,24.47,62.54,32.33,79.41,2.34
雲嘉南,2018,7,2188,238630,9.17,19.38,1.86,14.11,15.95,34.52,88.4,37.71,71.76,2.91
雲嘉南,2018,8,2768,239567,11.55,19.97,2.03,14.7,16.8,29.18,71.89,36.09,79.09,2.95
雲嘉南,2018,9,2653,241057,11.01,22.4,3.03,14.86,17.95,28.72,83.97,41.63,77.99,3.08
雲嘉南,2018,10,2338,238337,9.81,19.5,2.01,13.53,15.51,31.02,59.14,23.82,73.35,2.88
雲嘉南,2018,11,2470,239555,10.31,21.99,2.07,14.66,16.73,37.93,72.56,39.11,73.36,3.14
雲嘉南,2018,12,2432,238723,10.19,21.16,1.92,13.51,15.39,40.88,64.36,28.09,65.62,2.91
雲嘉南,2018,13,2312,237607,9.73,23.54,1.47,11.69,13.25,41.47,79.47,37.9,72.51,2.65
雲嘉南,2018,14,2078,233426,8.9,23.47,1.41,10.2,11.72,36.97,84.95,31.26,65.38,2.57
雲嘉南,2018,15,2182,239877,9.1,26.03,1.92,10.48,12.37,30.16,51.02,18.23,70.66,2.92
雲嘉南,2018,16,1965,236626,8.3,24.35,1.63,12.04,13.61,43.65,72.53,32.96,72.52,3.15
雲嘉南,2018,17,1725,236144,7.3,26.58,1.74,11.01,12.59,40.67,66.03,31.1,73.09,3.45
雲嘉南,2018,18,1629,232856,7.0,27.98,1.7,8.86,10.57,34.72,56.76,23.67,71.41,3.02
雲嘉南,2018,19,1590,234423,6.78,26.87,1.89,10.19,12.01,31.59,51.13,19.15,76.34,3.04
雲嘉南,2018,20,1364,235949,5.78,29.31,2.29,7.47,9.79,17.55,33.27,12.74,74.31,2.69
雲嘉南,2018,21,1396,234491,5.95,29.79,1.86,7.86,9.61,26.43,42.62,19.07,70.95,2.93
雲嘉南,2018,22,1249,230838,5.41,29.98,1.73,7.66,9.26,32.52,51.64,17.99,72.39,3.03
雲嘉南,2018,23,1251,230008,5.44,30.2,1.61,7.95,9.51,32.24,45.64,17.28,73.45,3.04
雲嘉南,2018,24,1284,231977,5.54,28.18,1.4,9.05,10.5,40.38,45.83,17.71,78.94,2.73
雲嘉南,2018,25,1188,229924,5.17,27.36,2.38,6.96,9.4,17.37,28.26,8.21,85.01,2.03
雲嘉南,2018,26,1248,226510,5.51,29.12,2.19,7.03,9.27,18.71,33.32,10.81,75.9,2.28
雲嘉南,2018,27,1317,231280,5.69,27.97,2.25,6.96,9.22,18.58,26.95,7.97,81.9,2.07
雲嘉南,2018,28,1271,228723,5.56,29.26,2.0,7.47,9.47,25.66,40.87,17.49,77.46,3.0
雲嘉南,2018,29,1252,230060,5.44,29.75,1.62,6.62,8.17,30.6,39.81,17.74,76.89,2.64
雲嘉南,2018,30,1366,233241,5.86,29.41,1.99,6.98,8.96,21.87,34.51,13.0,77.8,2.22
雲嘉南,2018,31,1293,233790,5.53,30.02,2.02,5.93,7.9,21.83,29.36,10.6,75.63,2.11
雲嘉南,2018,32,1404,235704,5.96,29.92,1.64,6.46,7.99,32.0,37.06,18.31,74.0,2.57
雲嘉南,2018,33,1365,231627,5.89,28.45,1.9,7.06,8.95,23.97,25.43,8.76,81.53,2.28
雲嘉南,2018,34,1247,227555,5.48,27.18,1.9,6.97,8.78,28.81,23.56,8.68,87.34,2.01
雲嘉南,2018,35,1530,234244,6.53,26.43,2.93,6.86,9.74,17.48,23.52,9.06,85.14,2.01
雲嘉南,2018,36,1470,237427,6.19,28.45,1.96,7.15,9.03,25.89,33.83,13.63,80.15,2.09
雲嘉南,2018,37,1579,235256,6.71,28.62,2.08,9.73,11.75,30.7,50.54,22.06,80.38,3.08
雲嘉南,2018,38,1517,234666,6.46,29.53,1.8,7.91,9.66,29.28,44.42,22.01,75.6,2.73
雲嘉南,2018,39,1502,234129,6.42,27.51,1.03,8.93,10.0,42.68,62.07,19.12,70.45,2.66
雲嘉南,2018,40,1601,231327,6.92,25.91,1.16,11.7,13.11,53.77,73.34,29.06,68.09,3.19
雲嘉南,2018,41,1395,234973,5.94,25.6,1.89,12.05,13.77,37.6,56.11,25.25,77.09,3.11
雲嘉南,2018,42,1371,228329,6.0,25.23,1.86,12.64,14.38,38.5,58.5,26.18,77.27,3.09
雲嘉南,2018,43,1470,235670,6.24,24.88,1.89,12.27,14.07,42.2,81.09,33.41,73.27,3.69
雲嘉南,2018,44,1670,229176,7.29,23.08,2.36,14.91,17.21,33.5,65.83,25.86,77.17,3.07
雲嘉南,2018,45,1498,231397,6.47,25.18,2.5,13.0,15.47,32.77,83.41,43.92,82.21,3.05
雲嘉南,2018,46,1592,234113,6.8,24.4,2.44,15.41,17.95,30.68,71.6,33.98,78.68,3.63
雲嘉南,2018,47,1643,237853,6.91,22.95,2.13,13.74,15.91,30.67,61.17,23.98,76.81,3.05
雲嘉南,2018,48,1739,234096,7.43,22.06,2.67,15.22,17.83,29.36,61.33,30.39,81.1,3.02
雲嘉南,2018,49,1907,236920,8.05,23.29,3.04,14.51,17.5,25.72,64.34,24.32,76.46,3.05
雲嘉南,2018,50,1908,234436,8.14,20.91,2.52,14.73,17.34,23.0,52.3,22.02,78.33,2.99
雲嘉南,2018,51,1888,237208,7.96,20.89,2.74,17.0,19.61,31.16,81.91,36.95,71.8,3.0
雲嘉南,2018,52,2056,237093,8.67,19.6,1.99,12.64,14.53,27.02,54.5,16.47,74.69,2.41
雲嘉南,2019,1,1616,230117,7.02,20.57,2.99,15.25,18.32,22.52,54.82,23.98,81.38,2.78
雲嘉南,2019,2,2206,233423,9.45,21.28,3.09,15.12,18.27,25.08,71.61,32.02,80.5,2.8
雲嘉南,2019,3,2143,235730,9.09,18.52,1.91,14.28,16.08,30.26,74.7,38.07,81.39,2.35
雲嘉南,2019,4,2239,236463,9.47,17.11,2.31,15.86,18.14,35.53,82.52,37.93,72.03,3.05
雲嘉南,2019,5,2725,237502,11.47,20.54,2.6,15.57,18.06,31.95,76.71,38.08,74.58,2.97
雲嘉南,2019,6,1181,226763,5.21,21.34,1.48,10.34,11.88,30.34,56.56,27.18,75.53,2.09
雲嘉南,2019,7,2540,239893,10.59,21.98,1.98,13.13,15.11,29.77,56.15,25.77,76.85,2.84
雲嘉南,2019,8,2096,236577,8.86,21.33,2.41,13.47,15.9,27.97,58.08,29.29,80.7,2.45
雲嘉南,2019,9,1956,235681,8.3,22.03,1.72,11.75,13.47,36.12,65.83,34.17,78.29,2.33
雲嘉南,2019,10,1967,237052,8.3,19.57,2.42,15.47,17.86,28.83,42.77,23.29,85.62,2.22
雲嘉南,2019,11,2070,237017,8.73,21.83,2.08,14.21,16.26,42.15,69.33,36.35,73.32,2.96
雲嘉南,2019,12,1951,234037,8.34,22.45,3.07,13.36,16.37,25.14,53.68,27.08,80.63,2.78
雲嘉南,2019,13,1955,234744,8.33,23.62,1.76,10.77,12.46,37.05,50.46,23.62,77.41,2.9
雲嘉南,2019,14,1957,235111,8.32,23.93,1.61,10.31,11.95,39.85,58.98,32.81,78.1,2.29
雲嘉南,2019,15,1960,236677,8.28,25.32,1.89,10.03,11.88,32.6,48.42,22.9,76.26,2.83
雲嘉南,2019,16,1708,236839,7.21,25.41,1.63,11.02,12.66,35.13,39.23,20.15,80.36,2.08
雲嘉南,2019,17,1587,233350,6.8,27.74,1.93,8.22,10.0,28.16,39.97,19.28,75.75,2.09
雲嘉南,2019,18,1665,232776,7.15,24.45,1.67,10.35,12.04,33.28,39.46,18.02,82.68,2.05
雲嘉南,2019,19,1626,234620,6.93,25.09,1.83,10.98,12.73,34.61,47.24,24.65,82.62,2.54
雲嘉南,2019,20,1591,229367,6.94,28.62,2.1,6.72,8.9,18.14,28.07,11.25,79.9,2.0
雲嘉南,2019,21,1614,233662,6.91,26.85,1.53,10.2,11.77,41.41,54.04,26.56,77.85,3.02
雲嘉南,2019,22,1531,235160,6.51,27.99,2.02,8.1,10.02,25.89,31.0,12.36,76.77,2.12
雲嘉南,2019,23,1428,228704,6.24,29.29,2.59,6.75,9.29,16.05,22.18,8.81,75.75,2.0
雲嘉南,2019,24,1520,233442,6.51,27.66,1.92,8.55,10.34,31.55,23.28,13.24,82.41,2.02
雲嘉南,2019,25,1411,227521,6.2,29.58,2.3,6.48,8.78,16.42,19.71,7.42,75.06,1.9
雲嘉南,2019,26,1402,227447,6.16,28.8,2.07,7.1,9.26,21.2,20.71,8.17,77.35,1.91
雲嘉南,2019,27,1415,232715,6.08,28.66,2.27,5.87,8.11,18.73,18.35,7.4,79.66,2.0
雲嘉南,2019,28,1369,224184,6.11,29.37,1.92,5.21,7.22,18.47,15.79,9.91,78.69,1.97
雲嘉南,2019,29,1342,224549,5.98,29.15,1.9,6.74,8.55,24.74,22.56,13.07,80.15,1.99
雲嘉南,2019,30,1338,227046,5.89,29.58,1.99,6.21,8.19,19.43,18.01,7.98,76.76,1.97
雲嘉南,2019,31,1403,230943,6.08,29.08,1.76,7.19,8.98,28.16,27.18,14.35,79.46,2.03
雲嘉南,2019,32,1422,229170,6.21,29.71,1.73,5.23,6.81,27.97,31.77,12.57,81.67,1.98
雲嘉南,2019,33,1351,228935,5.9,27.42,1.67,6.01,7.7,26.67,14.77,7.08,87.67,1.82
雲嘉南,2019,34,1371,226192,6.06,28.43,1.88,6.49,8.16,27.05,23.84,13.59,83.7,2.04
雲嘉南,2019,35,1401,231129,6.06,29.1,1.98,7.24,9.14,27.07,28.29,16.38,80.53,2.28
雲嘉南,2019,36,1490,231516,6.44,28.71,1.93,7.05,8.87,27.65,23.48,12.81,80.87,2.02
雲嘉南,2019,37,1420,231057,6.15,29.03,1.2,7.71,9.07,37.3,37.83,22.48,78.75,2.23
雲嘉南,2019,38,1717,233557,7.35,27.05,1.21,8.57,9.92,51.83,56.66,18.59,68.41,2.16
雲嘉南,2019,39,1721,234911,7.33,27.65,1.95,10.61,12.38,37.54,56.13,23.74,75.44,2.93
雲嘉南,2019,40,1458,228813,6.37,28.39,1.55,7.8,9.36,40.49,49.8,31.13,75.96,2.08
雲嘉南,2019,41,1365,226376,6.03,27.7,1.4,9.28,10.7,45.02,59.61,27.69,74.17,2.82
雲嘉南,2019,42,1692,236567,7.15,25.27,1.65,10.83,12.39,43.6,61.82,20.85,68.57,2.81
雲嘉南,2019,43,1644,233597,7.04,25.47,2.01,12.34,14.27,40.33,56.68,25.36,73.49,2.93
雲嘉南,2019,44,1600,236174,6.77,25.16,1.79,11.11,12.84,41.63,71.9,27.07,76.9,2.64
雲嘉南,2019,45,1673,233678,7.16,23.32,1.89,12.4,14.22,41.78,60.39,23.01,70.48,2.71
雲嘉南,2019,46,1839,234775,7.83,23.16,2.33,14.61,16.85,42.13,72.74,34.57,72.74,2.99
雲嘉南,2019,47,1877,233382,8.04,22.77,2.63,12.7,15.27,28.76,51.62,19.78,76.37,2.18
雲嘉南,2019,48,1826,233436,7.82,21.55,2.02,12.23,14.22,31.95,56.12,19.6,72.71,2.28
雲嘉南,2019,49,1769,233644,7.57,16.9,2.17,12.62,14.91,30.06,34.74,15.38,73.96,2.0
雲嘉南,2019,50,2070,233751,8.86,20.12,3.43,15.61,19.04,30.12,58.08,29.32,75.97,2.25
雲嘉南,2019,51,2136,236086,9.05,21.18,3.72,14.54,18.22,21.05,44.6,22.72,81.05,2.2
雲嘉南,2019,52,2151,234584,9.17,19.94,2.39,14.38,16.76,24.17,42.74,19.16,80.53,2.14
高屏,2016,1,561,221349,2.53,21.94,5.17,16.3,21.49,22.14,60.98,34.15,82.45,3.35
高屏,2016,2,2627,242810,10.82,19.34,3.81,16.25,20.04,25.66,54.12,30.2,79.48,3.09
高屏,2016,3,2504,243915,10.27,19.49,4.99,18.22,23.18,24.87,61.29,35.31,79.88,3.5
高屏,2016,4,2621,242571,10.81,15.33,4.04,16.88,20.9,25.33,48.19,26.89,77.13,2.84
高屏,2016,5,2838,243286,11.67,19.05,4.56,16.45,21.03,22.06,47.51,25.74,80.01,2.36
高屏,2016,6,3660,243589,15.03,17.45,2.44,12.93,15.35,39.44,61.91,35.83,64.62,2.74
高屏,2016,7,2112,239448,8.82,20.08,4.24,15.0,19.23,21.58,49.24,27.2,74.02,2.85
高屏,2016,8,4303,244936,17.57,19.83,3.03,17.44,20.36,32.2,77.6,42.97,72.72,3.29
高屏,2016,9,4080,244520,16.69,20.01,2.66,16.07,18.65,38.48,75.25,39.36,68.09,3.36
高屏,2016,10,3721,243511,15.28,23.13,3.36,15.76,19.06,30.41,56.43,32.24,72.6,3.8
高屏,2016,11,3509,244463,14.35,19.79,5.52,18.21,23.67,23.72,53.59,30.4,81.62,3.39
高屏,2016,12,3079,243913,12.62,22.9,3.4,15.09,18.45,25.81,58.15,34.19,81.25,2.92
高屏,2016,13,2638,243444,10.84,19.68,2.64,15.67,18.29,42.69,60.28,33.75,69.69,3.37
高屏,2016,14,3086,243505,12.67,26.08,2.24,11.54,13.84,29.63,56.05,31.27,73.8,3.65
高屏,2016,15,2587,242323,10.68,25.99,2.66,11.77,14.38,29.12,36.51,18.3,76.81,3.56
高屏,2016,16,2503,242695,10.31,27.09,3.07,10.29,13.33,27.84,41.16,20.32,74.68,3.23
高屏,2016,17,2214,242549,9.13,27.85,2.34,9.28,11.63,24.58,34.91,16.05,73.79,3.23
高屏,2016,18,2161,241667,8.94,27.67,2.26,9.43,11.8,36.56,54.68,29.02,69.88,3.46
高屏,2016,19,2143,242302,8.84,28.79,2.51,8.22,10.79,22.29,30.6,10.91,73.79,3.26
高屏,2016,20,1989,240139,8.28,27.83,2.02,10.04,12.02,41.15,43.38,19.73,72.79,3.25
高屏,2016,21,1986,241808,8.21,27.91,1.99,8.97,10.91,29.81,34.27,15.19,78.62,3.03
高屏,2016,22,1852,239854,7.72,30.42,2.48,6.5,8.96,18.78,27.69,8.83,72.52,2.93
高屏,2016,23,1718,241720,7.11,29.14,2.33,6.89,9.13,21.62,27.28,8.98,77.48,2.46
高屏,2016,24,1629,240104,6.78,27.27,3.48,7.55,10.92,18.57,25.72,7.23,85.3,2.58
高屏,2016,25,1752,240488,7.29,30.0,3.06,6.52,9.49,17.76,27.14,8.44,73.25,3.0
高屏,2016,26,1742,239293,7.28,30.8,2.93,5.46,8.34,15.9,28.93,7.05,71.2,2.97
高屏,2016,27,1696,239706,7.08,30.43,2.28,6.89,9.26,23.61,32.73,10.65,72.05,3.34
高屏,2016,28,1657,240857,6.88,28.01,2.19,5.88,8.1,23.21,28.46,7.04,84.52,2.56
高屏,2016,29,1702,240312,7.08,29.75,2.55,6.34,8.86,17.58,31.32,10.67,74.76,2.76
高屏,2016,30,1659,241429,6.87,30.36,2.36,7.23,9.61,23.97,29.37,12.36,71.49,3.21
高屏,2016,31,1755,240387,7.3,29.29,2.15,7.07,9.24,26.25,30.99,12.51,75.81,2.77
高屏,2016,32,1831,241188,7.59,29.2,2.02,7.72,9.75,32.01,29.83,12.03,78.58,2.82
高屏,2016,33,1764,238440,7.4,27.3,2.44,7.37,9.85,21.52,22.99,5.97,85.22,2.77
高屏,2016,34,1760,240374,7.32,29.11,2.38,8.09,10.49,29.89,37.61,16.67,77.8,2.85
高屏,2016,35,1791,240074,7.46,28.73,2.09,9.05,11.0,46.31,45.66,23.29,76.19,2.95
高屏,2016,36,1813,240099,7.55,27.01,3.19,8.84,12.0,21.81,19.95,6.55,87.4,2.38
高屏,2016,37,1786,241867,7.38,28.92,2.82,6.77,9.56,22.07,26.93,9.63,79.86,2.52
高屏,2016,38,1607,239740,6.7,28.5,2.25,9.27,11.5,37.91,42.25,18.24,77.4,2.96
高屏,2016,39,1966,242158,8.12,28.32,2.0,8.69,10.46,43.68,50.23,23.67,79.85,3.09
高屏,2016,40,1731,239877,7.22,27.8,2.61,10.9,13.55,32.27,41.6,18.96,80.74,3.44
高屏,2016,41,1707,242628,7.04,26.54,3.26,10.26,13.47,22.77,36.39,13.22,85.68,2.61
高屏,2016,42,1738,240595,7.22,28.19,2.86,11.95,14.8,36.59,64.43,30.78,78.21,3.52
高屏,2016,43,1905,241063,7.9,28.91,2.38,9.66,12.09,27.3,43.6,17.17,76.9,3.42
高屏,2016,44,1995,243203,8.2,26.67,2.39,13.76,16.07,41.45,69.84,32.34,73.47,3.79
高屏,2016,45,2216,241019,9.19,25.2,2.25,13.53,15.71,39.34,59.49,28.4,71.77,3.21
高屏,2016,46,2233,240598,9.28,25.75,2.2,15.07,17.33,46.04,78.31,43.03,75.69,4.09
高屏,2016,47,2208,243159,9.08,25.53,3.74,16.63,20.38,29.76,66.26,36.09,77.97,3.61
高屏,2016,48,2213,243769,9.08,22.95,3.35,15.4,18.79,27.51,51.82,24.16,80.25,2.86
高屏,2016,49,2330,243858,9.55,23.59,3.34,18.07,21.42,31.97,83.11,41.25,77.02,3.57
高屏,2016,50,2349,241409,9.73,22.51,2.97,17.04,20.05,34.68,70.69,33.48,72.99,3.61
高屏,2016,51,2423,243449,9.95,21.82,3.2,18.47,21.71,33.1,72.56,39.46,72.71,3.75
高屏,2016,52,2443,241825,10.1,20.66,4.03,17.23,21.31,27.87,69.91,34.33,76.36,3.12
高屏,2017,1,2577,237784,10.84,22.32,3.15,15.72,18.9,32.84,76.7,41.44,77.8,3.07
高屏,2017,2,2622,238575,10.99,21.74,3.36,17.9,21.2,33.18,78.43,40.35,75.75,3.58
高屏,2017,3,2669,239144,11.16,20.25,3.06,17.27,20.37,29.81,67.85,32.89,73.73,3.19
高屏,2017,4,2832,236398,11.98,19.5,2.83,17.17,19.95,35.59,76.6,35.05,69.38,3.5
高屏,2017,5,2406,237830,10.12,20.81,2.16,14.65,16.79,32.69,70.76,32.69,73.21,3.41
高屏,2017,6,2999,240454,12.47,18.74,2.93,16.54,19.39,31.93,84.6,41.65,70.44,3.38
高屏,2017,7,2753,241149,11.42,19.85,2.83,16.12,18.98,39.33,68.39,34.17,66.43,3.4
高屏,2017,8,2489,239467,10.39,22.72,3.17,15.65,18.8,30.1,68.9,32.6,74.83,3.36
高屏,2017,9,2363,238583,9.9,20.65,2.04,15.3,17.25,42.53,78.1,38.54,66.62,3.66
高屏,2017,10,2356,239880,9.82,21.64,3.19,16.6,19.72,32.95,66.68,36.42,74.99,3.12
高屏,2017,11,2213,238605,9.27,22.83,2.5,14.03,16.5,39.52,65.54,34.02,74.61,3.52
高屏,2017,12,2132,238730,8.93,24.81,2.02,12.24,14.21,41.72,63.91,29.68,72.43,3.42
高屏,2017,13,2263,237157,9.54,22.07,1.84,13.1,14.89,43.95,63.06,29.64,69.55,3.06
高屏,2017,14,2242,238535,9.4,23.95,1.61,10.87,12.44,46.8,56.95,26.68,63.3,2.91
高屏,2017,15,2124,237859,8.93,25.54,2.93,12.03,14.96,26.29,43.11,20.85,77.69,3.05
高屏,2017,16,1880,238833,7.87,27.1,2.13,8.91,11.04,25.8,38.05,16.7,75.6,2.85
高屏,2017,17,2009,238687,8.42,24.45,1.83,12.42,14.09,44.83,52.79,26.22,75.53,3.39
高屏,2017,18,1976,236753,8.35,27.61,1.69,10.17,11.74,40.92,52.32,25.68,68.48,3.53
高屏,2017,19,1771,235964,7.51,28.89,2.1,8.5,10.53,30.44,43.74,18.72,68.71,3.46
高屏,2017,20,1805,236931,7.62,26.72,1.85,10.36,12.16,37.77,40.3,18.84,76.65,2.97
高屏,2017,21,1845,240296,7.68,27.82,1.72,8.71,10.41,34.12,34.91,14.97,77.98,2.79
高屏,2017,22,1799,236146,7.62,28.0,1.99,7.12,9.03,29.25,36.23,14.48,82.0,2.99
高屏,2017,23,1830,237823,7.69,29.31,2.38,6.94,9.34,19.0,29.01,10.07,77.7,2.75
高屏,2017,24,1928,235713,8.18,28.43,2.62,6.0,8.59,15.45,26.21,8.15,81.32,2.3
高屏,2017,25,1988,239621,8.3,29.5,2.7,6.42,9.06,15.73,24.49,9.52,74.48,2.69
高屏,2017,26,2109,237962,8.86,29.89,2.31,6.74,9.07,18.69,28.97,10.68,72.75,2.74
高屏,2017,27,2074,238828,8.68,29.56,2.56,6.27,8.8,17.37,25.8,9.38,74.05,2.77
高屏,2017,28,2103,237324,8.86,29.94,2.12,7.03,9.19,21.03,27.83,10.81,72.38,2.79
高屏,2017,29,2077,237541,8.74,29.51,1.89,8.64,10.49,30.96,36.98,18.92,75.11,3.08
高屏,2017,30,1907,237800,8.02,29.05,1.97,7.4,9.29,24.48,32.13,14.79,78.7,2.74
高屏,2017,31,1650,237103,6.96,28.35,2.03,7.05,9.05,22.77,31.26,11.85,84.78,2.51
高屏,2017,32,1595,235238,6.78,30.19,2.01,5.48,7.4,16.56,30.46,11.72,77.81,2.3
高屏,2017,33,1692,235205,7.19,30.74,1.81,6.9,8.61,21.73,28.75,13.39,73.73,2.79
高屏,2017,34,1682,238733,7.05,29.23,1.8,8.34,10.09,24.5,34.11,15.54,78.77,3.2
高屏,2017,35,1611,237047,6.8,28.56,1.94,8.35,10.21,23.59,33.44,15.13,81.38,2.92
高屏,2017,36,1651,238285,6.93,29.63,1.72,6.41,8.08,23.23,30.42,12.74,78.91,2.91
高屏,2017,37,1613,236272,6.83,30.06,1.55,8.23,9.71,34.44,41.52,19.08,75.24,3.02
高屏,2017,38,1770,236294,7.49,29.7,1.13,9.63,10.86,44.83,53.55,30.02,74.51,3.85
高屏,2017,39,1611,237173,6.79,30.12,1.75,8.21,9.85,29.1,38.74,19.13,77.62,3.49
高屏,2017,40,1675,237655,7.05,29.76,1.18,9.61,10.81,39.38,53.92,26.79,78.54,3.56
高屏,2017,41,1690,237560,7.11,28.85,2.05,10.12,12.09,28.46,47.54,20.25,81.65,3.23
高屏,2017,42,1879,236594,7.94,27.43,2.01,9.98,11.85,32.24,49.92,18.87,81.59,2.7
高屏,2017,43,2002,238121,8.41,25.2,1.54,12.9,14.43,49.4,74.01,30.36,70.08,3.36
高屏,2017,44,2114,238465,8.87,25.01,1.62,14.08,15.66,41.68,75.12,27.62,71.9,3.34
高屏,2017,45,2035,238596,8.53,25.73,2.07,14.79,16.76,32.89,78.84,37.38,81.64,3.26
高屏,2017,46,2021,238478,8.47,26.08,2.57,14.2,16.76,30.22,67.19,33.44,81.1,3.21
高屏,2017,47,2185,238238,9.17,23.44,2.4,16.12,18.47,30.61,74.26,29.59,75.48,3.17
高屏,2017,48,2148,238514,9.01,24.57,2.23,15.27,17.48,31.16,76.72,33.68,78.61,3.06
高屏,2017,49,2327,239778,9.7,20.85,2.45,17.01,19.44,28.03,73.59,33.58,74.36,2.96
高屏,2017,50,2581,240063,10.75,20.79,2.98,16.9,19.87,27.77,70.72,32.24,76.99,3.14
高屏,2017,51,2710,240105,11.29,19.41,2.25,15.87,18.17,30.85,65.54,28.52,70.51,3.08
高屏,2017,52,2904,240742,12.06,21.27,1.94,14.83,16.72,35.23,83.65,42.31,75.42,3.05
高屏,2018,1,2705,272378,9.93,20.65,3.71,16.22,19.99,27.19,68.7,35.49,81.58,2.81
高屏,2018,2,2692,274012,9.82,16.58,2.97,15.35,18.32,26.89,49.43,21.91,72.16,2.6
高屏,2018,3,2910,274138,10.62,21.91,3.14,17.87,21.01,30.4,79.89,43.61,76.96,3.23
高屏,2018,4,2981,273136,10.91,21.36,2.49,15.76,18.3,31.82,73.92,32.29,75.07,2.85
高屏,2018,5,2889,276298,10.46,16.62,3.09,15.59,18.66,23.92,53.23,28.46,77.99,2.32
高屏,2018,6,3115,274196,11.36,16.04,3.44,16.36,19.77,23.91,57.35,32.04,77.24,2.03
高屏,2018,7,2801,275360,10.17,21.02,2.13,12.8,14.98,32.62,69.95,29.07,71.83,2.63
高屏,2018,8,3300,274015,12.04,22.54,2.37,14.01,16.35,31.09,66.05,33.58,73.94,2.83
高屏,2018,9,3210,275286,11.66,24.44,2.66,13.15,15.77,30.37,63.72,29.48,73.62,3.11
高屏,2018,10,2892,274697,10.53,21.54,2.23,13.39,15.67,31.6,60.79,26.37,72.68,3.02
高屏,2018,11,2955,276255,10.7,23.34,1.97,13.42,15.29,43.6,62.04,30.74,68.38,3.08
高屏,2018,12,2884,274611,10.5,22.27,1.69,11.93,13.6,44.49,57.72,23.7,64.75,2.83
高屏,2018,13,2958,275061,10.75,24.05,1.25,10.83,12.13,44.73,62.58,29.77,67.85,2.83
高屏,2018,14,2529,275519,9.18,23.94,1.22,9.69,10.91,38.43,67.72,25.13,67.52,2.82
高屏,2018,15,2654,274998,9.65,26.8,1.96,9.8,11.67,28.96,43.53,14.38,70.13,3.03
高屏,2018,16,2322,274449,8.46,25.93,1.19,11.34,12.58,46.53,61.4,26.79,68.3,3.46
高屏,2018,17,2093,272669,7.68,26.8,1.25,9.16,10.41,40.76,52.04,21.87,75.76,2.91
高屏,2018,18,1868,273543,6.83,28.34,1.54,8.45,9.93,33.37,47.06,17.61,71.36,2.97
高屏,2018,19,1922,273353,7.03,26.98,1.51,8.34,9.76,33.41,40.38,14.2,77.4,2.88
高屏,2018,20,1797,271624,6.62,29.64,2.18,7.21,9.47,19.27,30.83,10.61,73.46,3.13
高屏,2018,21,1761,271251,6.49,30.08,1.59,7.34,8.91,26.17,36.36,13.99,70.32,2.71
高屏,2018,22,1552,270248,5.74,30.26,1.5,7.39,8.88,30.34,35.87,13.81,72.22,3.0
高屏,2018,23,1622,269435,6.02,30.19,1.25,7.38,8.68,29.62,35.48,12.53,73.48,2.85
高屏,2018,24,1611,271193,5.94,28.0,1.17,7.59,8.76,39.79,36.3,12.08,82.42,2.53
高屏,2018,25,1603,269743,5.94,27.68,2.7,7.34,10.03,17.54,23.25,7.5,87.18,2.35
高屏,2018,26,1785,272171,6.56,29.07,1.94,6.76,8.66,19.03,25.23,9.15,79.23,2.36
高屏,2018,27,1732,272652,6.35,27.24,2.9,7.83,10.72,17.51,22.64,7.04,87.0,2.1
高屏,2018,28,1941,272339,7.13,29.19,1.57,7.21,8.76,24.76,30.77,11.9,78.08,2.85
高屏,2018,29,1946,271460,7.17,29.16,1.4,6.59,8.1,25.94,31.71,12.46,80.33,2.52
