日期,地區,AMB_TEMP,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2
2019-01-01,基隆,18.47,4.05,10.41,14.45,29.45,19.07,6.49,92.86,1.65
2019-01-08,基隆,19.16,5.23,13.27,18.47,23.77,23.36,10.14,91.39,1.52
2019-01-15,基隆,17.22,2.44,9.69,12.13,37.22,35.21,14.53,80.73,1.25
2019-01-22,基隆,15.95,2.17,9.37,11.54,43.81,39.41,16.28,68.68,1.4
2019-01-29,基隆,18.26,4.65,16.18,20.84,31.08,38.08,18.26,79.98,1.9
2019-02-05,基隆,16.72,1.72,9.41,11.12,33.9,31.57,13.03,92.98,1.38
2019-02-12,基隆,17.69,2.05,9.86,11.9,33.5,21.95,7.32,96.37,1.48
2019-02-19,基隆,17.61,1.43,7.63,9.06,39.49,26.56,9.69,91.39,1.25
2019-02-26,基隆,18.24,1.87,9.93,11.79,38.36,41.84,17.84,88.21,1.38
2019-03-05,基隆,16.64,1.67,11.7,13.37,42.08,30.2,13.55,86.0,1.49
2019-03-12,基隆,18.89,2.3,11.23,13.52,50.16,37.98,16.98,74.42,1.58
2019-03-19,基隆,19.64,2.35,11.27,13.63,37.71,33.41,14.31,86.49,1.44
2019-03-26,基隆,20.28,1.55,10.54,12.1,43.26,37.48,16.33,80.71,1.62
2019-04-02,基隆,21.96,3.02,14.35,17.36,33.47,32.07,16.17,84.2,2.15
2019-04-09,基隆,21.69,2.17,10.82,12.98,39.51,30.94,12.86,83.3,1.43
2019-04-16,基隆,23.24,3.08,14.96,18.03,35.72,30.21,15.61,85.8,2.21
2019-04-23,基隆,25.79,3.7,10.55,14.25,37.51,34.54,16.05,85.04,2.07
2019-04-30,基隆,22.28,1.5,8.68,10.18,46.1,33.33,14.59,80.71,1.43
2019-05-07,基隆,22.19,1.9,8.83,10.71,40.14,19.48,8.88,91.82,1.46
2019-05-14,基隆,26.47,4.4,11.62,16.0,24.59,30.47,14.33,87.33,1.81
2019-05-21,基隆,25.17,1.83,7.85,9.67,42.32,33.75,13.4,72.73,1.49
2019-05-28,基隆,25.47,3.44,8.9,12.35,32.74,26.55,10.24,85.15,1.69
2019-06-04,基隆,28.0,6.7,12.28,18.98,15.22,25.42,11.62,83.33,2.1
2019-06-11,基隆,25.28,1.37,8.86,10.2,40.14,12.76,9.98,85.64,1.63
2019-06-18,基隆,28.66,2.24,11.46,13.71,24.39,23.37,9.61,80.87,2.22
2019-06-25,基隆,28.94,3.08,10.75,13.83,19.67,22.47,9.03,82.31,2.21
2019-07-02,基隆,29.46,2.67,9.44,12.11,20.72,19.27,8.47,76.89,1.72
2019-07-09,基隆,29.45,2.92,9.33,12.24,20.0,15.85,12.35,78.2,1.66
2019-07-16,基隆,29.26,2.13,7.21,9.34,16.99,23.04,8.89,83.4,1.97
2019-07-23,基隆,29.95,2.37,7.66,10.03,22.94,22.82,10.05,75.15,2.05
2019-07-30,基隆,30.39,1.68,2.45,4.12,13.59,14.57,3.91,73.7,1.16
2019-08-06,基隆,30.31,1.66,5.46,7.11,23.06,27.47,11.08,77.77,1.79
2019-08-13,基隆,29.49,2.22,10.92,13.13,29.92,26.8,12.95,78.24,2.1
2019-08-20,基隆,28.95,1.86,4.13,5.99,21.33,20.46,7.77,81.3,1.52
2019-08-27,基隆,29.79,2.99,4.53,7.51,12.34,16.7,6.44,76.04,1.44
2019-09-03,基隆,26.9,3.89,5.87,9.75,9.2,13.74,3.98,89.41,1.75
2019-09-10,基隆,27.87,4.99,5.64,10.61,29.02,28.89,9.1,83.94,
2019-09-17,基隆,25.06,4.65,11.57,16.2,42.88,38.88,10.13,80.07,1.58
2019-09-24,基隆,25.3,4.51,6.48,10.99,27.3,23.52,7.36,87.39,1.6
2019-10-01,基隆,26.96,10.13,11.47,21.59,24.32,31.07,16.43,81.38,1.92
2019-10-08,基隆,25.33,5.54,8.27,13.8,45.22,33.02,14.8,77.32,1.73
2019-10-15,基隆,23.63,2.4,6.74,9.12,50.95,37.33,12.99,72.56,1.4
2019-10-22,基隆,23.25,9.31,12.15,21.46,37.08,28.53,12.34,78.67,2.04
2019-10-29,基隆,23.18,2.73,7.57,10.29,49.53,50.04,18.6,85.15,1.26
2019-11-05,基隆,21.72,8.15,8.07,16.22,45.32,30.89,11.7,70.0,1.65
2019-11-12,基隆,21.76,11.01,14.04,25.05,35.17,43.59,18.73,75.64,1.92
2019-11-19,基隆,21.16,3.95,8.03,11.96,31.68,29.7,9.44,87.7,1.71
2019-11-26,基隆,19.59,1.81,7.17,8.98,36.61,28.31,10.56,79.86,1.58
2019-12-03,基隆,17.22,1.12,4.31,5.44,45.17,27.85,10.43,69.33,1.08
2019-12-10,基隆,20.25,4.4,11.99,16.39,32.85,29.53,12.9,79.86,1.85
2019-12-17,基隆,19.59,3.51,10.93,14.43,28.4,18.48,8.08,92.57,1.74
2019-12-24,基隆,18.6,4.99,10.86,15.85,27.21,24.02,10.34,86.39,1.67
