日期,地區,AMB_TEMP,NO,NO2,NOx,O3,PM10,PM2.5,RH,SO2
2018-01-01,斗六,19.16,3.84,17.72,21.55,20.11,61.74,32.81,81.94,2.45
2018-01-08,斗六,14.24,2.56,16.17,18.72,24.15,36.77,19.47,71.14,2.09
2018-01-15,斗六,20.43,2.76,18.94,21.7,24.14,69.71,37.12,77.8,2.77
2018-01-22,斗六,18.92,3.12,19.78,22.89,24.25,51.47,22.53,77.26,2.54
2018-01-29,斗六,13.88,2.95,15.22,18.17,23.79,37.87,19.77,79.35,1.71
2018-02-05,斗六,14.01,4.66,19.01,23.66,21.42,53.02,29.13,79.63,1.91
2018-02-12,斗六,19.91,1.93,15.3,17.23,33.87,79.05,36.24,68.91,2.67
2018-02-19,斗六,20.08,3.07,17.63,20.69,26.55,64.15,34.67,76.29,3.09
2018-02-26,斗六,22.66,3.57,17.8,21.36,27.12,76.91,42.88,75.81,2.74
2018-03-05,斗六,19.61,2.21,14.71,16.92,30.38,47.99,22.34,71.42,2.22
2018-03-12,斗六,22.12,2.17,15.62,17.79,37.97,64.27,37.96,70.76,3.32
2018-03-19,斗六,21.24,1.96,13.39,15.35,41.77,57.33,28.31,64.14,2.27
2018-03-26,斗六,24.04,1.96,11.52,13.49,45.78,73.85,41.09,70.22,2.5
2018-04-02,斗六,23.66,1.55,11.2,12.74,37.11,72.82,31.48,65.24,2.24
2018-04-09,斗六,26.53,2.24,9.84,12.08,34.23,45.22,18.03,67.68,2.25
2018-04-16,斗六,24.62,1.72,13.19,14.9,44.04,68.95,33.95,72.27,2.97
2018-04-23,斗六,26.96,1.9,13.83,15.72,41.54,66.56,34.94,71.07,4.15
2018-04-30,斗六,28.75,2.24,9.83,12.06,38.18,55.64,24.81,69.4,2.63
2018-05-07,斗六,27.69,2.26,12.56,14.81,34.42,49.94,19.83,73.55,2.95
2018-05-14,斗六,30.17,2.26,8.63,10.89,20.85,34.11,14.39,71.17,2.85
2018-05-21,斗六,30.51,2.06,10.05,12.11,29.49,44.26,21.82,68.27,2.89
2018-05-28,斗六,30.85,1.98,9.26,11.24,37.36,47.4,19.9,69.71,3.01
2018-06-04,斗六,30.84,1.63,8.13,9.76,35.28,45.23,19.33,71.19,2.63
2018-06-11,斗六,29.35,1.89,10.47,12.35,44.58,48.58,18.58,74.37,2.65
2018-06-18,斗六,28.56,2.88,6.85,9.72,18.86,28.81,7.3,78.89,2.11
2018-06-25,斗六,29.94,2.16,7.03,9.19,21.48,33.35,11.08,71.88,2.01
2018-07-02,斗六,28.9,2.01,7.54,9.54,19.18,27.51,8.15,77.13,1.7
2018-07-09,斗六,30.52,2.32,8.35,10.66,28.95,40.84,18.89,74.57,2.81
2018-07-16,斗六,31.07,1.88,6.75,8.61,38.97,44.91,21.92,72.27,2.85
2018-07-23,斗六,30.57,1.91,6.39,8.3,26.06,33.81,12.32,73.76,2.0
2018-07-30,斗六,31.25,2.12,6.42,8.53,26.02,26.45,10.53,70.99,1.93
2018-08-06,斗六,31.07,1.27,6.64,7.88,38.14,34.43,22.17,70.04,2.92
2018-08-13,斗六,29.42,1.98,7.04,9.01,25.66,22.21,9.22,77.32,2.63
2018-08-20,斗六,27.92,1.85,6.7,8.55,31.13,20.36,6.48,84.05,2.31
2018-08-27,斗六,27.66,2.98,7.01,9.99,17.65,22.41,8.34,78.9,2.28
2018-09-03,斗六,29.19,2.72,6.66,9.37,28.38,28.37,12.8,76.41,2.28
2018-09-10,斗六,29.04,2.37,10.14,12.51,34.23,44.96,24.36,77.83,3.39
2018-09-17,斗六,29.95,2.3,8.55,10.86,30.44,40.3,21.3,73.06,2.91
2018-09-24,斗六,27.9,1.37,8.74,10.1,41.2,46.2,17.03,68.82,2.56
2018-10-01,斗六,26.48,2.17,12.05,14.23,54.47,63.17,29.23,66.7,3.43
2018-10-08,斗六,26.23,2.27,13.13,15.4,36.7,48.04,24.17,74.17,2.64
2018-10-15,斗六,25.69,2.25,14.14,16.39,37.2,48.44,26.85,74.77,3.4
2018-10-22,斗六,25.24,3.05,14.19,17.21,41.14,66.36,35.43,71.17,3.47
2018-10-29,斗六,23.61,3.14,15.76,18.89,31.16,58.24,28.08,75.49,2.62
2018-11-05,斗六,25.84,2.87,14.69,17.56,34.0,90.59,54.83,78.47,2.96
2018-11-12,斗六,24.7,3.75,17.68,21.44,29.85,65.43,34.2,75.69,3.25
2018-11-19,斗六,23.26,3.5,15.18,18.68,30.68,54.35,29.03,72.87,3.45
2018-11-26,斗六,22.45,2.97,15.74,18.71,29.06,55.39,32.0,78.39,2.95
2018-12-03,斗六,23.56,3.75,15.46,19.21,26.26,46.24,22.96,72.33,3.14
2018-12-10,斗六,21.24,3.73,16.46,20.18,22.36,46.26,26.0,75.15,2.93
2018-12-17,斗六,21.34,2.65,16.25,18.9,33.02,74.46,40.16,69.79,2.79
2018-12-24,斗六,20.04,2.81,14.46,17.27,27.54,33.26,14.68,72.0,2.1
